Generation 1 | FitnessScore=4 | ColoringCost=0.011494
Generation 35 | FitnessScore=4 | ColoringCost=0.025641
Generation 36 | FitnessScore=4 | ColoringCost=0.025641
Generation 37 | FitnessScore=4 | ColoringCost=0.025641
Generation 38 | FitnessScore=4 | ColoringCost=0.021277
Generation 39 | FitnessScore=4 | ColoringCost=0.025641
Generation 40 | FitnessScore=4 | ColoringCost=0.027027
Generation 41 | FitnessScore=4 | ColoringCost=0.028571
Generation 42 | FitnessScore=4 | ColoringCost=0.030303
Generation 43 | FitnessScore=4 | ColoringCost=0.032258
Generation 44 | FitnessScore=4 | ColoringCost=0.034483
Generation 45 | FitnessScore=4 | ColoringCost=0.030303
Generation 46 | FitnessScore=4 | ColoringCost=0.032258
Generation 47 | FitnessScore=4 | ColoringCost=0.034483
Generation 48 | FitnessScore=4 | ColoringCost=0.037037
Generation 49 | FitnessScore=4 | ColoringCost=0.034483
Generation 50 | FitnessScore=4 | ColoringCost=0.037037
Generation 51 | FitnessScore=4 | ColoringCost=0.034483
Generation 52 | FitnessScore=4 | ColoringCost=0.052632
Generation 53 | FitnessScore=4 | ColoringCost=0.037037
Generation 54 | FitnessScore=4 | ColoringCost=0.024390
Generation 55 | FitnessScore=4 | ColoringCost=0.058824
Generation 56 | FitnessScore=4 | ColoringCost=0.052632
Generation 57 | FitnessScore=4 | ColoringCost=0.043478
Generation 58 | FitnessScore=4 | ColoringCost=0.040000
Generation 59 | FitnessScore=4 | ColoringCost=0.058824
Generation 60 | FitnessScore=4 | ColoringCost=0.058824
Generation 61 | FitnessScore=4 | ColoringCost=0.047619
Generation 62 | FitnessScore=4 | ColoringCost=0.047619
Generation 63 | FitnessScore=4 | ColoringCost=0.040000
Generation 64 | FitnessScore=4 | ColoringCost=0.040000
Generation 65 | FitnessScore=4 | ColoringCost=0.043478
Generation 66 | FitnessScore=4 | ColoringCost=0.052632
Generation 67 | FitnessScore=4 | ColoringCost=0.052632
Generation 68 | FitnessScore=4 | ColoringCost=0.043478
Generation 69 | FitnessScore=4 | ColoringCost=0.037037
Generation 70 | FitnessScore=4 | ColoringCost=0.040000
Generation 71 | FitnessScore=4 | ColoringCost=0.040000
Generation 72 | FitnessScore=4 | ColoringCost=0.043478
Generation 73 | FitnessScore=4 | ColoringCost=0.037037
Generation 74 | FitnessScore=4 | ColoringCost=0.066667
Generation 75 | FitnessScore=4 | ColoringCost=0.052632
Generation 76 | FitnessScore=4 | ColoringCost=0.047619
Generation 77 | FitnessScore=4 | ColoringCost=0.043478
Generation 78 | FitnessScore=4 | ColoringCost=0.058824
Generation 79 | FitnessScore=4 | ColoringCost=0.043478
Generation 80 | FitnessScore=4 | ColoringCost=0.047619
Generation 81 | FitnessScore=4 | ColoringCost=0.047619
Generation 82 | FitnessScore=4 | ColoringCost=0.028571
Generation 83 | FitnessScore=4 | ColoringCost=0.043478
Generation 84 | FitnessScore=4 | ColoringCost=0.037037
Generation 85 | FitnessScore=4 | ColoringCost=0.043478
Generation 86 | FitnessScore=4 | ColoringCost=0.043478
Generation 87 | FitnessScore=4 | ColoringCost=0.052632
Generation 88 | FitnessScore=4 | ColoringCost=0.027027
Generation 89 | FitnessScore=4 | ColoringCost=0.037037
Generation 90 | FitnessScore=4 | ColoringCost=0.052632
Generation 91 | FitnessScore=4 | ColoringCost=0.052632
Generation 92 | FitnessScore=4 | ColoringCost=0.052632
Generation 93 | FitnessScore=4 | ColoringCost=0.023256
Generation 94 | FitnessScore=4 | ColoringCost=0.023256
Generation 95 | FitnessScore=4 | ColoringCost=0.037037
Generation 96 | FitnessScore=4 | ColoringCost=0.058824
Generation 97 | FitnessScore=4 | ColoringCost=0.037037
Generation 98 | FitnessScore=4 | ColoringCost=0.052632
Generation 99 | FitnessScore=4 | ColoringCost=0.047619
Generation 100 | FitnessScore=4 | ColoringCost=0.027027
Generation 101 | FitnessScore=4 | ColoringCost=0.034483
Generation 102 | FitnessScore=4 | ColoringCost=0.052632
Generation 103 | FitnessScore=4 | ColoringCost=0.052632
Generation 104 | FitnessScore=4 | ColoringCost=0.052632
Generation 105 | FitnessScore=4 | ColoringCost=0.043478
Generation 106 | FitnessScore=4 | ColoringCost=0.052632
Generation 107 | FitnessScore=4 | ColoringCost=0.058824
Generation 108 | FitnessScore=4 | ColoringCost=0.034483
Generation 109 | FitnessScore=4 | ColoringCost=0.034483
Generation 110 | FitnessScore=4 | ColoringCost=0.037037
Generation 111 | FitnessScore=4 | ColoringCost=0.030303
Generation 112 | FitnessScore=4 | ColoringCost=0.052632
Generation 113 | FitnessScore=4 | ColoringCost=0.052632
Generation 114 | FitnessScore=4 | ColoringCost=0.058824
Generation 115 | FitnessScore=4 | ColoringCost=0.052632
Generation 116 | FitnessScore=4 | ColoringCost=0.052632
Generation 117 | FitnessScore=4 | ColoringCost=0.052632
Generation 118 | FitnessScore=4 | ColoringCost=0.052632
Generation 119 | FitnessScore=4 | ColoringCost=0.047619
Generation 120 | FitnessScore=4 | ColoringCost=0.043478
Generation 121 | FitnessScore=4 | ColoringCost=0.058824
Generation 122 | FitnessScore=4 | ColoringCost=0.066667
Generation 123 | FitnessScore=4 | ColoringCost=0.058824
Generation 124 | FitnessScore=4 | ColoringCost=0.047619
Generation 125 | FitnessScore=4 | ColoringCost=0.047619
Generation 126 | FitnessScore=4 | ColoringCost=0.047619
Generation 127 | FitnessScore=4 | ColoringCost=0.052632
Generation 128 | FitnessScore=4 | ColoringCost=0.047619
Generation 129 | FitnessScore=4 | ColoringCost=0.043478
Generation 130 | FitnessScore=4 | ColoringCost=0.034483
Generation 131 | FitnessScore=4 | ColoringCost=0.037037
Generation 132 | FitnessScore=4 | ColoringCost=0.047619
Generation 133 | FitnessScore=4 | ColoringCost=0.052632
Generation 134 | FitnessScore=4 | ColoringCost=0.043478
Generation 135 | FitnessScore=4 | ColoringCost=0.058824
Generation 136 | FitnessScore=4 | ColoringCost=0.058824
Generation 137 | FitnessScore=4 | ColoringCost=0.058824
Generation 138 | FitnessScore=4 | ColoringCost=0.052632
Generation 139 | FitnessScore=4 | ColoringCost=0.052632
Generation 140 | FitnessScore=4 | ColoringCost=0.047619
Generation 141 | FitnessScore=4 | ColoringCost=0.058824
Generation 142 | FitnessScore=4 | ColoringCost=0.047619
Generation 143 | FitnessScore=4 | ColoringCost=0.066667
Generation 144 | FitnessScore=4 | ColoringCost=0.052632
Generation 145 | FitnessScore=4 | ColoringCost=0.052632
Generation 146 | FitnessScore=4 | ColoringCost=0.052632
Generation 147 | FitnessScore=4 | ColoringCost=0.034483
Generation 148 | FitnessScore=4 | ColoringCost=0.043478
Generation 149 | FitnessScore=4 | ColoringCost=0.043478
Generation 150 | FitnessScore=4 | ColoringCost=0.047619
Generation 151 | FitnessScore=4 | ColoringCost=0.030303
Generation 152 | FitnessScore=4 | ColoringCost=0.037037
Generation 153 | FitnessScore=4 | ColoringCost=0.032258
Generation 154 | FitnessScore=4 | ColoringCost=0.032258
Generation 155 | FitnessScore=4 | ColoringCost=0.052632
Generation 156 | FitnessScore=4 | ColoringCost=0.043478
Generation 157 | FitnessScore=4 | ColoringCost=0.066667
Generation 158 | FitnessScore=4 | ColoringCost=0.052632
Generation 159 | FitnessScore=4 | ColoringCost=0.052632
Generation 160 | FitnessScore=4 | ColoringCost=0.052632
Generation 161 | FitnessScore=4 | ColoringCost=0.052632
Generation 162 | FitnessScore=4 | ColoringCost=0.034483
Generation 163 | FitnessScore=4 | ColoringCost=0.047619
Generation 164 | FitnessScore=4 | ColoringCost=0.040000
Generation 165 | FitnessScore=4 | ColoringCost=0.052632
Generation 166 | FitnessScore=4 | ColoringCost=0.052632
Generation 167 | FitnessScore=4 | ColoringCost=0.037037
Generation 168 | FitnessScore=4 | ColoringCost=0.037037
Generation 169 | FitnessScore=4 | ColoringCost=0.037037
Generation 170 | FitnessScore=4 | ColoringCost=0.052632
Generation 171 | FitnessScore=4 | ColoringCost=0.023256
Generation 172 | FitnessScore=4 | ColoringCost=0.047619
Generation 173 | FitnessScore=4 | ColoringCost=0.047619
Generation 174 | FitnessScore=4 | ColoringCost=0.047619
Generation 175 | FitnessScore=4 | ColoringCost=0.047619
Generation 176 | FitnessScore=4 | ColoringCost=0.052632
Generation 177 | FitnessScore=4 | ColoringCost=0.058824
Generation 178 | FitnessScore=4 | ColoringCost=0.058824
Generation 179 | FitnessScore=4 | ColoringCost=0.052632
Generation 180 | FitnessScore=4 | ColoringCost=0.058824
Generation 181 | FitnessScore=4 | ColoringCost=0.058824
Generation 182 | FitnessScore=4 | ColoringCost=0.066667
Generation 183 | FitnessScore=4 | ColoringCost=0.058824
Generation 184 | FitnessScore=4 | ColoringCost=0.047619
Generation 185 | FitnessScore=4 | ColoringCost=0.058824
Generation 186 | FitnessScore=4 | ColoringCost=0.058824
Generation 187 | FitnessScore=4 | ColoringCost=0.058824
Generation 188 | FitnessScore=4 | ColoringCost=0.052632
Generation 189 | FitnessScore=4 | ColoringCost=0.047619
Generation 190 | FitnessScore=4 | ColoringCost=0.058824
Generation 191 | FitnessScore=4 | ColoringCost=0.058824
Generation 192 | FitnessScore=4 | ColoringCost=0.058824
Generation 193 | FitnessScore=4 | ColoringCost=0.058824
Generation 194 | FitnessScore=4 | ColoringCost=0.058824
Generation 195 | FitnessScore=4 | ColoringCost=0.066667
Generation 196 | FitnessScore=4 | ColoringCost=0.066667
Generation 197 | FitnessScore=4 | ColoringCost=0.058824
Generation 198 | FitnessScore=4 | ColoringCost=0.058824
Generation 199 | FitnessScore=4 | ColoringCost=0.052632
Generation 200 | FitnessScore=4 | ColoringCost=0.047619
Generation 201 | FitnessScore=4 | ColoringCost=0.066667
Generation 202 | FitnessScore=4 | ColoringCost=0.066667
Generation 203 | FitnessScore=4 | ColoringCost=0.066667
Generation 204 | FitnessScore=4 | ColoringCost=0.058824
Generation 205 | FitnessScore=4 | ColoringCost=0.066667
Generation 206 | FitnessScore=4 | ColoringCost=0.066667
Generation 207 | FitnessScore=4 | ColoringCost=0.058824
Generation 208 | FitnessScore=4 | ColoringCost=0.058824
Generation 209 | FitnessScore=4 | ColoringCost=0.052632
Generation 210 | FitnessScore=4 | ColoringCost=0.052632
Generation 211 | FitnessScore=4 | ColoringCost=0.058824
Generation 212 | FitnessScore=4 | ColoringCost=0.076923
Generation 213 | FitnessScore=4 | ColoringCost=0.047619
Generation 214 | FitnessScore=4 | ColoringCost=0.066667
Generation 215 | FitnessScore=4 | ColoringCost=0.052632
Generation 216 | FitnessScore=4 | ColoringCost=0.058824
Generation 217 | FitnessScore=4 | ColoringCost=0.058824
Generation 218 | FitnessScore=4 | ColoringCost=0.058824
Generation 219 | FitnessScore=4 | ColoringCost=0.040000
Generation 220 | FitnessScore=4 | ColoringCost=0.058824
Generation 221 | FitnessScore=4 | ColoringCost=0.052632
Generation 222 | FitnessScore=4 | ColoringCost=0.058824
Generation 223 | FitnessScore=4 | ColoringCost=0.052632
Generation 224 | FitnessScore=4 | ColoringCost=0.032258
Generation 225 | FitnessScore=4 | ColoringCost=0.058824
Generation 226 | FitnessScore=4 | ColoringCost=0.058824
Generation 227 | FitnessScore=4 | ColoringCost=0.047619
Generation 228 | FitnessScore=4 | ColoringCost=0.058824
Generation 229 | FitnessScore=4 | ColoringCost=0.052632
Generation 230 | FitnessScore=4 | ColoringCost=0.040000
Generation 231 | FitnessScore=4 | ColoringCost=0.066667
Generation 232 | FitnessScore=4 | ColoringCost=0.066667
Generation 233 | FitnessScore=4 | ColoringCost=0.058824
Generation 234 | FitnessScore=4 | ColoringCost=0.052632
Generation 235 | FitnessScore=4 | ColoringCost=0.058824
Generation 236 | FitnessScore=4 | ColoringCost=0.052632
Generation 237 | FitnessScore=4 | ColoringCost=0.058824
Generation 238 | FitnessScore=4 | ColoringCost=0.032258
Generation 239 | FitnessScore=4 | ColoringCost=0.047619
Generation 240 | FitnessScore=4 | ColoringCost=0.047619
Generation 241 | FitnessScore=4 | ColoringCost=0.037037
Generation 242 | FitnessScore=4 | ColoringCost=0.058824
Generation 243 | FitnessScore=4 | ColoringCost=0.058824
Generation 244 | FitnessScore=4 | ColoringCost=0.058824
Generation 245 | FitnessScore=4 | ColoringCost=0.058824
Generation 246 | FitnessScore=4 | ColoringCost=0.052632
Generation 247 | FitnessScore=4 | ColoringCost=0.032258
Generation 248 | FitnessScore=4 | ColoringCost=0.043478
Generation 249 | FitnessScore=4 | ColoringCost=0.052632
Generation 250 | FitnessScore=4 | ColoringCost=0.052632
Generation 251 | FitnessScore=4 | ColoringCost=0.052632
Generation 252 | FitnessScore=4 | ColoringCost=0.066667
Generation 253 | FitnessScore=4 | ColoringCost=0.076923
Generation 254 | FitnessScore=4 | ColoringCost=0.066667
Generation 255 | FitnessScore=4 | ColoringCost=0.058824
Generation 256 | FitnessScore=4 | ColoringCost=0.052632
Generation 257 | FitnessScore=4 | ColoringCost=0.058824
Generation 258 | FitnessScore=4 | ColoringCost=0.058824
Generation 259 | FitnessScore=4 | ColoringCost=0.058824
Generation 260 | FitnessScore=4 | ColoringCost=0.058824
Generation 261 | FitnessScore=4 | ColoringCost=0.066667
Generation 262 | FitnessScore=4 | ColoringCost=0.047619
Generation 263 | FitnessScore=4 | ColoringCost=0.052632
Generation 264 | FitnessScore=4 | ColoringCost=0.052632
Generation 265 | FitnessScore=4 | ColoringCost=0.052632
Generation 266 | FitnessScore=4 | ColoringCost=0.058824
Generation 267 | FitnessScore=4 | ColoringCost=0.052632
Generation 268 | FitnessScore=4 | ColoringCost=0.058824
Generation 269 | FitnessScore=4 | ColoringCost=0.043478
Generation 270 | FitnessScore=4 | ColoringCost=0.040000
Generation 271 | FitnessScore=4 | ColoringCost=0.037037
Generation 272 | FitnessScore=4 | ColoringCost=0.043478
Generation 273 | FitnessScore=4 | ColoringCost=0.043478
Generation 274 | FitnessScore=4 | ColoringCost=0.043478
Generation 275 | FitnessScore=4 | ColoringCost=0.043478
Generation 276 | FitnessScore=4 | ColoringCost=0.034483
Generation 277 | FitnessScore=4 | ColoringCost=0.037037
Generation 278 | FitnessScore=4 | ColoringCost=0.037037
Generation 279 | FitnessScore=4 | ColoringCost=0.032258
Generation 280 | FitnessScore=4 | ColoringCost=0.037037
Generation 281 | FitnessScore=4 | ColoringCost=0.037037
Generation 282 | FitnessScore=4 | ColoringCost=0.047619
Generation 283 | FitnessScore=4 | ColoringCost=0.058824
Generation 284 | FitnessScore=4 | ColoringCost=0.058824
Generation 285 | FitnessScore=4 | ColoringCost=0.043478
Generation 286 | FitnessScore=4 | ColoringCost=0.037037
Generation 287 | FitnessScore=4 | ColoringCost=0.047619
Generation 288 | FitnessScore=4 | ColoringCost=0.058824
Generation 289 | FitnessScore=4 | ColoringCost=0.076923
Generation 290 | FitnessScore=4 | ColoringCost=0.066667
Generation 291 | FitnessScore=4 | ColoringCost=0.047619
Generation 292 | FitnessScore=4 | ColoringCost=0.052632
Generation 293 | FitnessScore=4 | ColoringCost=0.052632
Generation 294 | FitnessScore=4 | ColoringCost=0.058824
Generation 295 | FitnessScore=4 | ColoringCost=0.052632
Generation 296 | FitnessScore=4 | ColoringCost=0.047619
Generation 297 | FitnessScore=4 | ColoringCost=0.058824
Generation 298 | FitnessScore=4 | ColoringCost=0.058824
Generation 299 | FitnessScore=4 | ColoringCost=0.052632
Generation 300 | FitnessScore=4 | ColoringCost=0.047619
Generation 301 | FitnessScore=4 | ColoringCost=0.040000
Generation 302 | FitnessScore=4 | ColoringCost=0.066667
Generation 303 | FitnessScore=4 | ColoringCost=0.058824
Generation 304 | FitnessScore=4 | ColoringCost=0.052632
Generation 305 | FitnessScore=4 | ColoringCost=0.066667
Generation 306 | FitnessScore=4 | ColoringCost=0.058824
Generation 307 | FitnessScore=4 | ColoringCost=0.037037
Generation 308 | FitnessScore=4 | ColoringCost=0.037037
Generation 309 | FitnessScore=4 | ColoringCost=0.037037
Generation 310 | FitnessScore=4 | ColoringCost=0.052632
Generation 311 | FitnessScore=4 | ColoringCost=0.058824
Generation 312 | FitnessScore=4 | ColoringCost=0.043478
Generation 313 | FitnessScore=4 | ColoringCost=0.058824
Generation 314 | FitnessScore=4 | ColoringCost=0.047619
Generation 315 | FitnessScore=4 | ColoringCost=0.037037
Generation 316 | FitnessScore=4 | ColoringCost=0.037037
Generation 317 | FitnessScore=4 | ColoringCost=0.037037
Generation 318 | FitnessScore=4 | ColoringCost=0.052632
Generation 319 | FitnessScore=4 | ColoringCost=0.066667
Generation 320 | FitnessScore=4 | ColoringCost=0.052632
Generation 321 | FitnessScore=4 | ColoringCost=0.066667
Generation 322 | FitnessScore=4 | ColoringCost=0.066667
Generation 323 | FitnessScore=4 | ColoringCost=0.066667
Generation 324 | FitnessScore=4 | ColoringCost=0.052632
Generation 325 | FitnessScore=4 | ColoringCost=0.052632
Generation 326 | FitnessScore=4 | ColoringCost=0.058824
Generation 327 | FitnessScore=4 | ColoringCost=0.052632
Generation 328 | FitnessScore=4 | ColoringCost=0.052632
Generation 329 | FitnessScore=4 | ColoringCost=0.028571
Generation 330 | FitnessScore=4 | ColoringCost=0.052632
Generation 331 | FitnessScore=4 | ColoringCost=0.052632
Generation 332 | FitnessScore=4 | ColoringCost=0.058824
Generation 333 | FitnessScore=4 | ColoringCost=0.052632
Generation 334 | FitnessScore=4 | ColoringCost=0.052632
Generation 335 | FitnessScore=4 | ColoringCost=0.043478
Generation 336 | FitnessScore=4 | ColoringCost=0.047619
Generation 337 | FitnessScore=4 | ColoringCost=0.043478
Generation 338 | FitnessScore=4 | ColoringCost=0.052632
Generation 339 | FitnessScore=4 | ColoringCost=0.052632
Generation 340 | FitnessScore=4 | ColoringCost=0.052632
Generation 341 | FitnessScore=4 | ColoringCost=0.058824
Generation 342 | FitnessScore=4 | ColoringCost=0.052632
Generation 343 | FitnessScore=4 | ColoringCost=0.058824
Generation 344 | FitnessScore=4 | ColoringCost=0.052632
Generation 345 | FitnessScore=4 | ColoringCost=0.047619
Generation 346 | FitnessScore=4 | ColoringCost=0.058824
Generation 347 | FitnessScore=4 | ColoringCost=0.058824
Generation 348 | FitnessScore=4 | ColoringCost=0.052632
Generation 349 | FitnessScore=4 | ColoringCost=0.058824
Generation 350 | FitnessScore=4 | ColoringCost=0.047619
Generation 351 | FitnessScore=4 | ColoringCost=0.052632
Generation 352 | FitnessScore=4 | ColoringCost=0.052632
Generation 353 | FitnessScore=4 | ColoringCost=0.058824
Generation 354 | FitnessScore=4 | ColoringCost=0.052632
Generation 355 | FitnessScore=4 | ColoringCost=0.066667
Generation 356 | FitnessScore=4 | ColoringCost=0.052632
Generation 357 | FitnessScore=4 | ColoringCost=0.058824
Generation 358 | FitnessScore=4 | ColoringCost=0.076923
Generation 359 | FitnessScore=4 | ColoringCost=0.066667
Generation 360 | FitnessScore=4 | ColoringCost=0.058824
Generation 361 | FitnessScore=4 | ColoringCost=0.047619
Generation 362 | FitnessScore=4 | ColoringCost=0.058824
Generation 363 | FitnessScore=4 | ColoringCost=0.058824
Generation 364 | FitnessScore=4 | ColoringCost=0.052632
Generation 365 | FitnessScore=4 | ColoringCost=0.076923
Generation 366 | FitnessScore=4 | ColoringCost=0.066667
Generation 367 | FitnessScore=4 | ColoringCost=0.058824
Generation 368 | FitnessScore=4 | ColoringCost=0.066667
Generation 369 | FitnessScore=4 | ColoringCost=0.037037
Generation 370 | FitnessScore=4 | ColoringCost=0.058824
Generation 371 | FitnessScore=4 | ColoringCost=0.052632
Generation 372 | FitnessScore=4 | ColoringCost=0.052632
Generation 373 | FitnessScore=4 | ColoringCost=0.058824
Generation 374 | FitnessScore=4 | ColoringCost=0.058824
Generation 375 | FitnessScore=4 | ColoringCost=0.066667
Generation 376 | FitnessScore=4 | ColoringCost=0.047619
Generation 377 | FitnessScore=4 | ColoringCost=0.058824
Generation 378 | FitnessScore=4 | ColoringCost=0.052632
Generation 379 | FitnessScore=4 | ColoringCost=0.058824
Generation 380 | FitnessScore=4 | ColoringCost=0.052632
Generation 381 | FitnessScore=4 | ColoringCost=0.047619
Generation 382 | FitnessScore=4 | ColoringCost=0.058824
Generation 383 | FitnessScore=4 | ColoringCost=0.066667
Generation 384 | FitnessScore=4 | ColoringCost=0.058824
Generation 385 | FitnessScore=4 | ColoringCost=0.047619
Generation 386 | FitnessScore=4 | ColoringCost=0.058824
Generation 387 | FitnessScore=4 | ColoringCost=0.058824
Generation 388 | FitnessScore=4 | ColoringCost=0.047619
Generation 389 | FitnessScore=4 | ColoringCost=0.047619
Generation 390 | FitnessScore=4 | ColoringCost=0.052632
Generation 391 | FitnessScore=4 | ColoringCost=0.052632
Generation 392 | FitnessScore=4 | ColoringCost=0.058824
Generation 393 | FitnessScore=4 | ColoringCost=0.066667
Generation 394 | FitnessScore=4 | ColoringCost=0.047619
Generation 395 | FitnessScore=4 | ColoringCost=0.043478
Generation 396 | FitnessScore=4 | ColoringCost=0.047619
Generation 397 | FitnessScore=4 | ColoringCost=0.047619
Generation 398 | FitnessScore=4 | ColoringCost=0.047619
Generation 399 | FitnessScore=4 | ColoringCost=0.047619
Generation 400 | FitnessScore=4 | ColoringCost=0.047619
Generation 401 | FitnessScore=4 | ColoringCost=0.058824
Generation 402 | FitnessScore=4 | ColoringCost=0.058824
Generation 403 | FitnessScore=4 | ColoringCost=0.052632
Generation 404 | FitnessScore=4 | ColoringCost=0.052632
Generation 405 | FitnessScore=4 | ColoringCost=0.058824
Generation 406 | FitnessScore=4 | ColoringCost=0.047619
Generation 407 | FitnessScore=4 | ColoringCost=0.032258
Generation 408 | FitnessScore=4 | ColoringCost=0.058824
Generation 409 | FitnessScore=4 | ColoringCost=0.058824
Generation 410 | FitnessScore=4 | ColoringCost=0.058824
Generation 411 | FitnessScore=4 | ColoringCost=0.066667
Generation 412 | FitnessScore=4 | ColoringCost=0.066667
Generation 413 | FitnessScore=4 | ColoringCost=0.066667
Generation 414 | FitnessScore=4 | ColoringCost=0.066667
Generation 415 | FitnessScore=4 | ColoringCost=0.058824
Generation 416 | FitnessScore=4 | ColoringCost=0.043478
Generation 417 | FitnessScore=4 | ColoringCost=0.058824
Generation 418 | FitnessScore=4 | ColoringCost=0.047619
Generation 419 | FitnessScore=4 | ColoringCost=0.037037
Generation 420 | FitnessScore=4 | ColoringCost=0.047619
Generation 421 | FitnessScore=4 | ColoringCost=0.058824
Generation 422 | FitnessScore=4 | ColoringCost=0.058824
Generation 423 | FitnessScore=4 | ColoringCost=0.052632
Generation 424 | FitnessScore=4 | ColoringCost=0.066667
Generation 425 | FitnessScore=4 | ColoringCost=0.052632
Generation 426 | FitnessScore=4 | ColoringCost=0.052632
Generation 427 | FitnessScore=4 | ColoringCost=0.052632
Generation 428 | FitnessScore=4 | ColoringCost=0.058824
Generation 429 | FitnessScore=4 | ColoringCost=0.047619
Generation 430 | FitnessScore=4 | ColoringCost=0.052632
Generation 431 | FitnessScore=4 | ColoringCost=0.047619
Generation 432 | FitnessScore=4 | ColoringCost=0.066667
Generation 433 | FitnessScore=4 | ColoringCost=0.058824
Generation 434 | FitnessScore=4 | ColoringCost=0.058824
Generation 435 | FitnessScore=4 | ColoringCost=0.052632
Generation 436 | FitnessScore=4 | ColoringCost=0.052632
Generation 437 | FitnessScore=4 | ColoringCost=0.047619
Generation 438 | FitnessScore=4 | ColoringCost=0.047619
Generation 439 | FitnessScore=4 | ColoringCost=0.043478
Generation 440 | FitnessScore=4 | ColoringCost=0.034483
Generation 441 | FitnessScore=4 | ColoringCost=0.052632
Generation 442 | FitnessScore=4 | ColoringCost=0.058824
Generation 443 | FitnessScore=4 | ColoringCost=0.058824
Generation 444 | FitnessScore=4 | ColoringCost=0.058824
Generation 445 | FitnessScore=4 | ColoringCost=0.052632
Generation 446 | FitnessScore=4 | ColoringCost=0.058824
Generation 447 | FitnessScore=4 | ColoringCost=0.052632
Generation 448 | FitnessScore=4 | ColoringCost=0.052632
Generation 449 | FitnessScore=4 | ColoringCost=0.058824
Generation 450 | FitnessScore=4 | ColoringCost=0.052632
Generation 451 | FitnessScore=4 | ColoringCost=0.066667
Generation 452 | FitnessScore=4 | ColoringCost=0.058824
Generation 453 | FitnessScore=4 | ColoringCost=0.052632
Generation 454 | FitnessScore=4 | ColoringCost=0.066667
Generation 455 | FitnessScore=4 | ColoringCost=0.058824
Generation 456 | FitnessScore=4 | ColoringCost=0.058824
Generation 457 | FitnessScore=4 | ColoringCost=0.058824
Generation 458 | FitnessScore=4 | ColoringCost=0.058824
Generation 459 | FitnessScore=4 | ColoringCost=0.052632
Generation 460 | FitnessScore=4 | ColoringCost=0.052632
Generation 461 | FitnessScore=4 | ColoringCost=0.052632
Generation 462 | FitnessScore=4 | ColoringCost=0.058824
Generation 463 | FitnessScore=4 | ColoringCost=0.052632
Generation 464 | FitnessScore=4 | ColoringCost=0.052632
Generation 465 | FitnessScore=4 | ColoringCost=0.058824
Generation 466 | FitnessScore=4 | ColoringCost=0.058824
Generation 467 | FitnessScore=4 | ColoringCost=0.058824
Generation 468 | FitnessScore=4 | ColoringCost=0.052632
Generation 469 | FitnessScore=4 | ColoringCost=0.058824
Generation 470 | FitnessScore=4 | ColoringCost=0.040000
Generation 471 | FitnessScore=4 | ColoringCost=0.052632
Generation 472 | FitnessScore=4 | ColoringCost=0.066667
Generation 473 | FitnessScore=4 | ColoringCost=0.052632
Generation 474 | FitnessScore=4 | ColoringCost=0.037037
Generation 475 | FitnessScore=4 | ColoringCost=0.058824
Generation 476 | FitnessScore=4 | ColoringCost=0.040000
Generation 477 | FitnessScore=4 | ColoringCost=0.040000
Generation 478 | FitnessScore=4 | ColoringCost=0.040000
Generation 479 | FitnessScore=4 | ColoringCost=0.052632
Generation 480 | FitnessScore=4 | ColoringCost=0.052632
Generation 481 | FitnessScore=4 | ColoringCost=0.052632
